Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Non-Travel,1203,Research & Development,1,7,Technical Degree,3,1569,0,Male,59,-2,4,Research Scientist,-3,Married,4082,25176,2,Y,No,11,6,2,76,4,9,3,1,2,0,4,2
36,Yes,Travel_Rarely,1220,Sales,7,4,Life Sciences (Modified),-2,31,-2,Male,77,-2,5,Sales Representative,4,Single,3408,6988,9,Y,No,27,0,3,78,-2,9,4,0,0,7,3,7
33,No,Travel_Frequently,413,Research & Development,4,5,Life Sciences,4,1510,4,Female (Modified),94,5,0,Laboratory Technician,3,Married,3182,4667,-2,Y,No,11,0,0,81,0,-1,7,3,2,2,2,5
35,No,Travel_Rarely,527,Sales,6,4,Medical,-4,651,1,Male,66,-1,5,Sales Executive,0,Divorced,5462,6217,5,Y,No,21,0,2,84,3,17,5,8,9,3,6,2
36,Yes,Travel_Rarely,369,Research & Development,6,4,Medical,0,1805,-1,Male,55,1,5,Manufacturing Director,5,Single,4214,4993,-3,Y,No,16,6,2,83,-4,6,0,-4,8,5,-4,6
51,No,Travel_Rarely,721,Research & Development,2,1,Technical Degree,2,1187,3,Female,88,-2,5,Manager,-4,Divorced,19938,18570,7,Y,No,8,2,0,75,-4,30,5,3,0,4,1,0
44,No,Travel_Rarely,689,Sales (Modified),11,2,Marketing,-1,36,2,Male,47,3,-3,Sales Executive,3,Married,6825,21174,2,Y,No,6,-2,2,77,-3,13,1,5,13,3,3,6
36,No,Travel_Rarely,1140,Research & Development,22,-2,Life Sciences,1,944,3,Female,54,2,0,Healthcare Representative,1,Married,4018,19172,0,Y,Yes,25,0,3,83,-2,7,4,-4,12,10,-4,9
52,No,Travel_Rarely,267,Research & Development,-2,5,Medical,3,1505,2,Female,38,1,4,Laboratory Technician,2,Married,4791,23068,5,Y,No,25,3,0,79,-2,10,-2,4,3,3,2,4
43,No,Travel_Rarely,493,Research & Development,12,2,Medical,5,1656,3,Male,70,-2,1,Manufacturing Director,-3,Married,5291,7691,3,Y,No,24,4,1,75,1,7,3,7,3,5,2,-2
26,No,Travel_Rarely,597,Research & Development,13,6,Life Sciences,1,1560,3,Male (Modified),93,7,5,Research Scientist,5,Married,2455,22379,2,Y (Modified),No,13,6,-4,83,2,3,-1,4,1,0,4,4
37,No,Travel_Rarely,813,Research & Development,18,2,Medical,4,12,0,Male,80,6,4,Laboratory Technician,5,Married,2421,16477,3,Y,No,14,6,3,81,-2,6,8,5,8,1,-4,5
45,No,Travel_Rarely,1456,Sales,6,8,Life Sciences,1,926,1,Female,65,-3,0,Sales Representative,-1,Single,3297,13135,-2,Y,Yes (Modified),15,5,1,83,1,5,-2,5,0,5,5,-1
36,No,Travel_Rarely,1177,Sales,-2,-1,Marketing,3,1421,1,Female,103,-2,4,Sales Executive,1,Single,9282,20765,-1,Y,Yes,19,6,0,77,-1,18,2,1,9,5,-1,-2
39,No,Travel_Rarely,610,Research & Development,5,1,Life Sciences,2,879,8,Female,63,-1,5,Manufacturing Director,-2,Married,10683,23457,-2,Y,Yes,16,-1,1,80,0,14,4,0,18,17,7,15
57,No,Travel_Rarely,189,Human Resources,25,1,Human Resources,5,1977,2,Male,73,7,6,Manager (Modified),5,Married,19631,25809,1,Y,Yes,21,3,-1,84,-2,32,-2,4,14,13,2,1
44,No,Travel_Rarely,196,Research & Development,8,5,Other,-2,104,5,Male,51,5,1,Research Director,-4,Married,13245,15070,4,Y,Yes,13,5,-2,81,-1,15,6,4,-5,2,0,1
36,No,Travel_Rarely,196,Sales,4,2,Medical (Modified),5,620,-3,Female,75,2,-2,Sales Executive,5,Single (Modified),4861,6695,-2,Y,No,15,7,2,77,2,6,4,5,3,-1,1,5
27,No,Non-Travel,1202,Research & Development,4,2,Technical Degree,3,1578,2,Male,59,5,2,Research Scientist,-2,Married,4089,25172,0,Y,No,11,0,4,78,-2,5,-2,0,4,6,-3,-1
31,No (Modified),Travel_Rarely,131,Research & Development,1,7,Life Sciences,4,96,3,Female,58,2,-4,Laboratory Technician (Modified),1,Married,3034,21998,0,Y,No,12,3,0,75,0,3,5,2,2,-3,0,-1
23,No,Travel_Rarely,583,Research & Development,-1,1,Life Sciences,5,1270,7,Male (Modified),48,0,2,Research Scientist,1,Single,2871,9976,-3,Y,Yes,17,1,-2,82,0,7,5,3,4,9,-1,1
39,Yes,Travel_Rarely,1330,Research & Development (Modified),7,0,Life Sciences,0,1652,1,Male (Modified),68,1,-4,Laboratory Technician,-1,Single,2164,3337,-1,Y,Yes (Modified),11,0,-3,84,-1,11,3,-4,2,1,1,6
38,No,Travel_Rarely,1004,Research & Development,7,1,Life Sciences,-1,447,6,Female,45,-2,3,Healthcare Representative,-1,Married,9988,9265,9,Y,No,15,5,1,75,3,5,3,2,1,-1,-2,3
27,No,Travel_Frequently (Modified),803,Research & Development (Modified),-2,3,Life Sciences,4,708,5,Male,77,1,5,Research Scientist,1,Divorced,2716,18959,-4,Y,No,22,-2,2,79,1,9,2,5,7,9,3,3
33,No,Travel_Rarely,220,Sales (Modified),-4,2,Marketing,-3,1051,0,Male,71,6,4,Sales Executive,3,Divorced,9728,12279,-5,Y,No,11,6,4,75,-1,12,-1,-2,18,1,-1,5
35,No,Travel_Rarely,1155,Research & Development,2,5,Other,-4,1781,6,Female,38,0,-3,Laboratory Technician,-2,Married,3706,16375,-2,Y,No,6,0,0,82,-1,7,1,-1,9,4,-4,8
34,No,Travel_Rarely,917,Research & Development,-3,5,Medical,-3,613,-4,Female,94,5,3,Research Director,0,Divorced,16181,22573,4,Y,No,17,6,1,78,1,13,-3,-1,1,-2,-5,9
38,No,Travel_Rarely,653,Sales,9,3,Marketing (Modified),-3,954,1,Male,63,4,-1,Sales Executive (Modified),3,Divorced,9703,20655,6,Y,No (Modified),9,1,3,81,1,12,0,-3,-2,-5,-1,0
28,No,Travel_Rarely,150,Research & Development,4,5,Life Sciences (Modified),0,1010,-2,Female,72,1,7,Research Director,3,Married,11420,17799,-4,Y,Yes,14,7,1,79,4,9,3,6,11,3,-2,5
47,No,Non-Travel,1049,Sales,5,7,Medical,0,304,0,Female,52,-1,1,Sales Executive,6,Single,8863,16835,2,Y,No,16,5,4,81,3,22,4,6,18,3,16,7
34,Yes,Travel_Rarely,880,Research & Development,17,4,Life Sciences,0,1044,5,Female,42,3,0,Laboratory Technician,-3,Single,2740,8265,-4,Y,No,12,-2,2,79,2,16,0,2,15,15,19,11
42,No,Travel_Rarely,987,Research & Development,0,-1,Medical,3,577,4,Female,67,3,0,Manufacturing Director,0,Divorced,5070,7388,9,Y,No,12,7,1,77,-2,15,6,1,1,1,4,3
30,No,Travel_Rarely (Modified),723,Sales,27,-1,Medical,5,1863,1,Female,36,1,-2,Sales Representative,6,Married,3540,7016,-1,Y,No,21,1,8,76,3,10,2,5,9,4,4,11
36,No,Travel_Rarely,115,Research & Development,10,1,Life Sciences,3,230,-2,Male,41,2,-3,Research Scientist,0,Single,3040,12428,0,Y,No,17,5,3,81,2,8,6,3,8,3,-3,2
42,No,Travel_Rarely,892,Sales,5,-1,Life Sciences,0,301,8,Female,79,7,-2,Manager,4,Single,13593,14675,-1,Y,Yes,20,6,6,79,1,12,5,-2,-4,-1,-1,-5
33,No,Travel_Rarely (Modified),834,Research & Development,21,7,Medical,2,1766,-2,Male,56,-3,-1,Healthcare Representative,4,Married,5808,24539,6,Y,Yes,18,2,3,81,4,13,-1,2,4,-3,2,1
31,No,Travel_Rarely,435,Research & Development,17,6,Life Sciences,4,196,2,Female,73,6,-1,Research Scientist (Modified),4,Single,2632,23908,-3,Y,No,10,-1,4,81,2,3,3,3,3,5,-3,7
38,No,Non-Travel,455,Research & Development,20,3,Life Sciences,1,1344,1,Male (Modified),78,4,1,Research Scientist,6,Divorced,3548,8533,4,Y,No,16,3,3,80,1,5,4,-1,1,5,-4,-5
48,Yes (Modified),Travel_Rarely,718,Research & Development,3,2,Medical,4,433,3,Male,83,5,4,Research Scientist,3,Married,4939,17748,0,Y (Modified),No,15,4,0,80,-1,10,2,-3,4,0,8,6
25,No,Travel_Rarely (Modified),1180,Research & Development,18,8,Medical,2,1214,2,Male,77,-2,-4,Laboratory Technician,-3,Married,3195,12445,1,Y,No,14,3,5,76,2,7,-2,7,1,5,7,5
27,No,Non-Travel,296,Research & Development,3,-1,Life Sciences,-1,885,5,Male,57,0,0,Laboratory Technician,1,Divorced,2315,9148,-5,Y (Modified),No,8,6,-2,81,-3,7,5,-1,6,-4,3,6
32,No,Travel_Rarely,1030,Research & Development,17,3,Life Sciences,3,1525,3,Female,87,3,1,Healthcare Representative,-3,Single,8602,21198,-2,Y,No,15,4,1,80,-5,6,0,2,7,8,5,3
32,No,Non-Travel,1103,Research & Development,14,3,Medical,3,1950,6,Male,50,3,3,Research Scientist,5,Single,2145,2123,2,Y,No,10,-2,7,79,1,8,2,-3,1,-2,3,4
33,No,Travel_Rarely,721,Research & Development,3,-1,Medical,-4,1147,5,Male,77,0,3,Manufacturing Director,2,Married,5060,17685,1,Y,Yes,13,1,0,77,-2,6,-1,5,14,8,-2,-2
29,No,Travel_Rarely,1329,Research & Development (Modified),11,5,Medical (Modified),4,1249,0,Male,75,-2,6,Healthcare Representative,-1,Married,6830,17085,1,Y,Yes,8,6,8,79,3,3,-1,0,5,2,2,0
30,No,Travel_Rarely,855,Research & Development,4,6,Life Sciences (Modified),2,1228,2,Male,51,2,2,Laboratory Technician,1,Divorced,3489,11309,2,Y,No,17,6,0,83,-2,8,1,6,9,7,7,9
38,No,Travel_Frequently (Modified),240,Research & Development,4,0,Life Sciences,2,799,4,Female,75,3,4,Manufacturing Director,1,Single (Modified),5982,26080,9,Y,Yes,11,5,2,83,3,13,1,5,16,5,0,16
29,No,Travel_Rarely,193,Sales,33,7,Marketing,2,1786,1,Female,90,4,-1,Sales Executive (Modified),-1,Married,5471,13404,0,Y,No (Modified),12,5,-4,76,-2,14,5,1,10,11,0,8
32,No,Travel_Rarely,1227,Sales,20,6,Marketing (Modified),-2,406,0,Male,92,4,7,Sales Executive,2,Married,8018,5103,-5,Y,No,16,2,5,77,3,16,3,0,6,6,5,9
22,No (Modified),Travel_Rarely (Modified),484,Research & Development,12,1,Medical,5,1647,3,Female,84,4,-2,Research Scientist,-2,Married,3513,22494,9,Y,No,13,5,1,77,-5,3,-1,-1,6,-2,0,-1
33,No,Non-Travel (Modified),1038,Research & Development,-2,1,Life Sciences,-1,139,1,Male,100,1,4,Healthcare Representative,7,Divorced,5159,15849,4,Y,No,12,5,6,76,2,17,-1,8,-3,1,3,-2
34,Yes,Travel_Frequently (Modified),657,Research & Development,11,3,Life Sciences (Modified),2,151,-4,Male,69,-4,-2,Laboratory Technician,7,Single,6077,22884,-3,Y,Yes,27,4,0,79,1,11,-1,6,9,6,-5,8
36,No,Travel_Frequently,1203,Research & Development,17,6,Life Sciences (Modified),-4,2044,0,Male,82,1,-3,Healthcare Representative,7,Married,5686,24598,-2,Y,Yes,11,3,3,75,3,7,2,0,9,2,-2,5
20,Yes,Travel_Rarely,243,Sales,0,1,Marketing (Modified),-2,141,2,Male,47,2,5,Sales Executive,6,Single,5745,26961,1,Y,Yes,6,6,1,75,-4,4,1,-1,7,2,-2,7
44,No,Travel_Rarely,1038,Research & Development,4,4,Medical,-3,2022,5,Male,45,6,1,Research Scientist,7,Single,2440,13426,10,Y (Modified),Yes,15,-2,2,76,-4,3,6,-1,1,4,-4,4
30,Yes,Travel_Rarely,105,Research & Development,24,1,Life Sciences,-4,18,1,Male (Modified),50,-2,-4,Laboratory Technician,1,Single,2028,12946,6,Y,Yes,17,0,0,84,1,3,1,0,0,-1,-2,6
29,No,Travel_Rarely,374,Sales,22,-2,Life Sciences,4,1734,3,Male,76,-4,0,Sales Executive,7,Married,9606,3841,7,Y (Modified),No,14,3,5,81,5,12,-3,0,0,4,4,-1
37,No,Travel_Rarely,220,Sales,-3,6,Marketing,3,1051,5,Male,71,7,-1,Sales Executive,7,Divorced,9729,12276,-4,Y (Modified),No,9,4,2,84,1,13,-1,-2,18,1,4,9
38,No,Travel_Rarely,220,Research & Development,12,6,Other,0,1884,1,Female,45,6,3,Manufacturing Director,1,Married,4784,25386,4,Y (Modified),Yes,11,5,-1,75,0,6,2,5,1,0,4,-1
39,No,Travel_Rarely,309,Sales,6,7,Life Sciences,3,1108,7,Female,91,5,-2,Sales Executive (Modified),8,Divorced,6696,24221,-3,Y,Yes (Modified),13,3,6,77,3,6,6,1,2,-3,-2,-5
30,Yes,Travel_Rarely,738,Sales (Modified),0,6,Life Sciences,-3,1557,3,Male,63,1,1,Sales Executive,4,Married,9716,5324,0,Y,No,14,6,6,82,0,8,6,-2,14,11,8,6
44,No,Travel_Rarely,121,Sales,12,-2,Life Sciences,2,1594,0,Female,86,-1,4,Sales Executive,-4,Married,4639,11261,2,Y (Modified),No,12,7,-2,78,3,1,2,-1,8,2,-4,0
55,No (Modified),Travel_Rarely,184,Human Resources (Modified),29,4,Human Resources,-2,1973,5,Male,70,8,4,Manager,6,Married,19638,25806,2,Y,Yes,18,4,-2,78,1,35,4,7,6,7,0,1
62,No (Modified),Travel_Rarely,712,Research & Development,1,-1,Life Sciences,4,1034,7,Female,72,1,1,Manufacturing Director,0,Single,13723,21826,6,Y,Yes,8,-1,-3,78,4,29,0,5,8,4,5,-2
35,Yes,Travel_Rarely,1141,Research & Development,10,-1,Medical,5,1031,5,Female (Modified),58,4,0,Healthcare Representative,-1,Married,4781,14381,9,Y,No,18,1,-4,76,-5,18,1,-4,0,-5,3,-5
56,No,Travel_Rarely,159,Research & Development,11,5,Life Sciences (Modified),0,1968,3,Female,68,1,-1,Research Scientist,5,Married,2892,22477,6,Y,No,11,7,0,81,1,10,5,4,5,-1,6,4
37,No,Travel_Frequently (Modified),427,Research & Development,5,1,Life Sciences,-2,1619,1,Male,46,3,0,Manufacturing Director,4,Divorced,4721,17003,-1,Y,No (Modified),15,2,4,76,4,6,1,7,12,7,6,-2
32,No,Travel_Rarely,825,Sales,4,3,Life Sciences,1,601,4,Male,80,1,6,Sales Executive,0,Single,6583,8349,3,Y,Yes,14,6,-2,81,3,6,3,6,7,5,0,8
41,No,Travel_Rarely,1384,Human Resources,4,-1,Life Sciences,-4,904,1,Female,46,0,-1,Human Resources,5,Married,5204,7791,12,Y (Modified),No,10,1,0,81,5,14,-2,2,5,-1,3,6
31,No,Non-Travel,1226,Research & Development,0,0,Life Sciences,2,766,5,Female,57,1,1,Healthcare Representative,-3,Divorced,5096,4758,0,Y,No,14,-1,-3,80,1,11,0,0,4,-3,-4,2
53,No,Travel_Rarely,1119,Sales,15,7,Life Sciences,1,598,4,Female,81,7,-1,Manager,1,Single,16839,9876,-1,Y,No,21,2,4,77,1,40,-3,5,7,4,3,5
37,No,Travel_Frequently,1184,Research & Development,-4,-1,Life Sciences,-4,1670,-1,Male,90,1,5,Research Scientist,7,Married,4736,9871,4,Y,No,18,4,7,83,0,23,2,-1,14,9,6,8
58,Yes,Travel_Rarely,142,Research & Development,21,3,Medical,0,161,3,Female,98,2,0,Healthcare Representative,1,Married,10313,3461,4,Y,No,16,-1,2,83,3,42,3,5,36,10,11,8
37,No,Travel_Rarely,144,Research & Development,20,6,Life Sciences,4,575,5,Male (Modified),42,0,1,Laboratory Technician,5,Single,4229,19228,-1,Y,No,10,2,5,81,2,4,0,5,4,6,6,3
44,No,Non-Travel (Modified),343,Research & Development,11,7,Life Sciences,0,1814,1,Male,55,5,3,Research Scientist,1,Single,2441,24980,1,Y (Modified),No,13,3,-1,79,3,9,2,1,3,4,-2,1
39,No (Modified),Travel_Rarely,986,Research & Development,8,-2,Life Sciences,4,521,-1,Male (Modified),55,-2,0,Research Director,4,Divorced,14333,4341,-4,Y,No,9,1,-2,82,-1,28,5,-1,24,14,-2,9
37,No,Travel_Frequently,472,Research & Development,13,7,Life Sciences,2,837,-4,Male,45,-2,5,Healthcare Representative,2,Divorced,6284,4284,0,Y,No,19,7,4,75,5,11,7,4,2,3,5,4
46,No,Travel_Frequently,329,Research & Development,18,4,Medical,3,1541,-1,Male,92,-2,3,Research Director,2,Single,14411,24447,-3,Y,Yes,9,-1,5,79,3,31,5,6,27,2,16,11
62,No,Travel_Rarely,1056,Research & Development,5,7,Medical,4,1425,5,Female,73,7,6,Research Director,4,Married,19697,22459,-2,Y,Yes,18,2,3,83,3,35,7,3,12,11,2,0
23,No,Travel_Rarely (Modified),1471,Research & Development,-1,3,Medical,2,492,-1,Male,77,2,5,Laboratory Technician,6,Divorced,3815,17882,4,Y,No,12,6,2,81,-3,0,1,5,7,0,1,5
26,No,Travel_Rarely,1140,Sales (Modified),8,-3,Medical,1,1054,4,Male,69,6,-3,Sales Representative,-3,Married,1050,23383,-2,Y,No,17,0,-3,78,-1,-2,2,4,1,0,-2,1
33,Yes,Travel_Rarely,134,Research & Development,26,1,Life Sciences,-4,1005,4,Female,46,0,0,Research Scientist,2,Married,2133,11535,8,Y (Modified),Yes,14,7,-1,76,4,9,4,3,2,-2,-4,-3
19,No,Travel_Rarely,503,Research & Development,31,-3,Medical,0,1725,1,Male,94,3,5,Laboratory Technician,3,Divorced,3908,3624,4,Y,No,13,4,-3,78,6,3,4,8,1,-1,-3,-2
37,No,Travel_Rarely,1125,Research & Development (Modified),7,4,Life Sciences,-1,1662,2,Female (Modified),64,3,-3,Research Scientist,-2,Divorced,5430,19336,-3,Y,No,13,7,6,82,-3,10,-2,3,13,5,8,9
24,No (Modified),Travel_Rarely,1474,Research & Development,11,3,Medical,-4,415,1,Male,70,8,2,Healthcare Representative,2,Single,5656,4819,-2,Y,No,21,-2,0,80,-2,4,3,1,5,-1,2,7
31,Yes,Travel_Rarely,583,Research & Development,14,5,Medical,-4,582,2,Male,37,3,-4,Laboratory Technician,7,Divorced (Modified),3405,6707,10,Y,No,12,3,2,76,2,7,1,-2,7,3,4,5
32,No (Modified),Travel_Rarely,590,Research & Development,31,2,Life Sciences,-1,1549,2,Male,77,2,0,Laboratory Technician,-1,Married,5207,22944,0,Y,Yes,7,-1,6,80,3,15,1,-2,15,18,2,8
36,No,Travel_Rarely,1206,Research & Development,6,6,Life Sciences,-1,1935,3,Male,71,5,0,Research Scientist,-1,Divorced,4766,14297,-2,Y,No,17,2,5,82,-1,8,-1,8,4,6,2,2
34,No,Travel_Rarely,1345,Research & Development,15,-1,Medical,0,19,2,Male,96,5,0,Laboratory Technician,6,Divorced,2656,8758,2,Y,No,15,-1,2,75,1,2,-2,-1,2,1,-2,5
22,Yes,Travel_Frequently,341,Research & Development (Modified),6,0,Life Sciences,3,1053,2,Male,53,6,3,Research Scientist,-1,Married,2041,15344,3,Y,Yes,9,3,5,83,-3,1,6,2,3,4,5,2
47,Yes,Travel_Frequently,1470,Research & Development,26,3,Life Sciences,2,1423,-3,Male (Modified),95,4,3,Laboratory Technician (Modified),-4,Single (Modified),4286,22710,6,Y,No,21,6,2,78,4,16,3,6,0,2,0,0
28,No,Travel_Rarely,972,Research & Development,3,5,Medical,5,1669,4,Male,45,2,4,Research Scientist (Modified),6,Divorced,5467,25515,-2,Y,No,14,4,5,75,-1,12,8,-2,10,5,0,7
23,No,Travel_Rarely,1358,Human Resources,22,2,Life Sciences,2,177,2,Female,63,-1,-1,Human Resources,-2,Married,2946,8918,1,Y (Modified),No,20,8,6,82,1,11,4,4,3,10,1,6
33,No,Travel_Rarely,885,Sales,-1,6,Marketing,-1,46,1,Female,99,6,-4,Sales Representative,7,Married,2013,9690,0,Y,No,16,2,3,76,-4,1,3,4,2,-3,1,0
43,No,Travel_Rarely,1316,Research & Development,5,3,Medical (Modified),-3,1605,5,Female,34,7,5,Research Director,0,Divorced,19048,3546,2,Y,Yes,16,4,1,77,2,22,4,6,20,3,-4,8
29,Yes,Travel_Rarely,739,Sales,5,1,Life Sciences (Modified),2,1561,-3,Male,66,6,4,Sales Executive,-2,Married (Modified),9709,5321,-2,Y,No (Modified),13,0,3,83,-1,7,2,5,12,8,4,5
27,No,Travel_Rarely,1480,Research & Development,15,-2,Medical,5,410,-2,Male,63,1,1,Healthcare Representative,-2,Single,5659,4819,-4,Y,No,20,3,5,81,-5,8,-1,-1,12,-1,2,9
46,No,Travel_Rarely,1294,Research & Development,12,0,Life Sciences,4,1662,5,Male,60,5,7,Research Director,4,Married (Modified),17603,3524,0,Y,No,19,5,3,75,2,12,2,4,9,13,5,15
53,No,Travel_Rarely,864,Sales,4,0,Marketing,2,895,3,Male,71,-2,5,Sales Executive,3,Married,11831,22793,1,Y,No,16,5,0,76,1,31,4,3,-3,-2,0,-2
29,No,Travel_Rarely,1329,Sales,12,2,Life Sciences,4,1052,-2,Female,82,7,-2,Sales Representative,5,Married,2221,18413,4,Y,Yes,17,3,8,80,0,4,2,0,3,2,-1,2
54,No (Modified),Travel_Rarely,99,Research & Development,26,-1,Life Sciences,3,898,0,Female,67,7,-1,Research Director,4,Single,14278,20204,1,Y,No,18,4,1,81,-5,33,2,2,15,5,5,5
26,No,Travel_Rarely (Modified),515,Sales,-1,-1,Medical,-4,1900,-2,Female (Modified),85,-1,5,Sales Executive,-1,Single,6500,26994,4,Y,No,16,5,0,75,0,6,6,5,9,11,2,6
45,No,Travel_Rarely,1327,Research & Development,6,-3,Other (Modified),-1,1638,8,Female,54,-2,5,Manufacturing Director,0,Divorced (Modified),5770,5386,-4,Y,No,23,-2,3,82,5,12,-1,1,5,6,1,11
44,No,Travel_Rarely,445,Research & Development,6,2,Life Sciences,-4,1818,-2,Male,86,3,3,Healthcare Representative,-2,Single,6868,15531,-1,Y,No,9,-1,4,77,-5,6,4,1,5,5,4,1
49,No,Travel_Rarely,1471,Research & Development,12,2,Life Sciences,-3,297,-2,Male,83,1,7,Research Director,3,Married,12494,15733,2,Y,No,13,5,5,79,-2,20,7,-1,5,13,0,4
16,Yes,Travel_Rarely,233,Research & Development,0,3,Life Sciences,2,404,4,Male,57,2,5,Laboratory Technician,-1,Single,1418,25237,1,Y,No,9,0,1,83,0,3,4,4,-2,-1,-5,3
53,No,Travel_Rarely,377,Research & Development,19,5,Medical,4,799,7,Female,98,3,-1,Manufacturing Director (Modified),-4,Divorced (Modified),5482,22669,6,Y,Yes,7,6,5,82,1,10,3,3,8,5,2,2
50,No,Travel_Rarely,691,Research & Development,-1,3,Medical,0,818,4,Male,66,7,1,Research Director,7,Married,17634,6885,6,Y,No (Modified),13,3,7,81,-1,28,-1,2,6,0,1,3
43,No (Modified),Travel_Frequently,715,Research & Development,19,8,Medical,1,828,1,Male,53,-3,1,Laboratory Technician (Modified),-1,Single,5093,11979,4,Y,No (Modified),12,3,8,76,1,10,2,7,2,-1,-3,4
36,No,Travel_Rarely,950,Research & Development,8,5,Other,1,849,3,Male,63,6,2,Manufacturing Director,4,Single,10216,18871,3,Y,No,23,6,2,83,4,16,-1,2,7,8,5,10
45,No,Travel_Rarely,248,Research & Development,3,-2,Other,2,332,6,Male,73,5,8,Manager,3,Married,19206,15969,-1,Y,No,15,-1,0,75,0,24,0,5,27,-2,-2,11
43,No,Travel_Rarely,1032,Sales,18,0,Marketing,0,323,-1,Female (Modified),79,7,8,Manager,5,Married,16066,7739,2,Y,Yes,24,0,1,77,4,22,0,1,20,11,5,10
40,No,Travel_Rarely,341,Sales,18,5,Marketing (Modified),4,872,2,Male,70,-2,6,Sales Executive,4,Divorced,6335,24554,-1,Y,No,17,-2,6,81,3,13,6,4,1,-4,1,3
36,No,Non-Travel,215,Research & Development,7,5,Medical,-1,1465,-1,Male,59,4,1,Research Director,5,Divorced,13752,25177,5,Y (Modified),No (Modified),9,5,4,81,-2,15,1,0,12,11,0,3
31,No (Modified),Travel_Rarely,143,Research & Development,16,-1,Medical,3,250,7,Female (Modified),93,3,0,Research Scientist,8,Married,3933,6982,7,Y,Yes,20,3,3,77,2,10,4,7,1,1,-3,4
32,No,Travel_Rarely,286,Research & Development,0,2,Life Sciences,3,2048,6,Female,62,4,3,Research Scientist,8,Married,2972,8950,2,Y,No,7,4,5,80,-1,0,0,-1,6,-2,-3,3
40,No,Non-Travel,1197,Research & Development,-3,2,Medical,5,263,0,Male,64,0,5,Manager (Modified),8,Married,16789,20458,10,Y,No,26,4,-1,77,2,23,0,4,19,7,8,3
21,No,Travel_Rarely,999,Research & Development,7,6,Medical,4,381,3,Male,100,0,-3,Research Scientist,-1,Single (Modified),3234,10529,1,Y (Modified),No,14,-1,-3,79,3,7,8,2,2,-2,0,1
31,Yes,Travel_Rarely (Modified),661,Research & Development,16,5,Other,2,1048,-1,Male,77,1,-3,Laboratory Technician,3,Divorced,4832,7857,2,Y,No,10,1,1,77,0,12,-1,4,2,2,1,1
38,No,Travel_Rarely,836,Research & Development,15,-1,Other (Modified),-2,1867,2,Male,37,-2,-3,Research Scientist,0,Divorced,3906,5144,9,Y,No,15,7,6,75,2,3,1,6,5,-1,-1,1
43,No,Travel_Frequently,597,Research & Development,4,6,Medical (Modified),3,1167,6,Female,87,3,-2,Research Director,4,Single,13494,13785,5,Y,No,14,2,6,82,2,20,1,0,14,9,5,9
19,No,Travel_Rarely,212,Research & Development,6,-1,Life Sciences,-3,1018,0,Male (Modified),89,3,0,Laboratory Technician,-2,Married,2447,6879,0,Y,No,18,2,2,79,1,5,-1,-2,4,4,-3,-4
28,No,Travel_Rarely,545,Research & Development,2,-1,Life Sciences,-3,97,4,Male,62,4,2,Research Scientist,-3,Married,6220,7344,-2,Y,No,19,-1,1,84,-3,12,0,-1,13,2,4,9
36,No,Travel_Rarely,801,Sales,13,-1,Life Sciences,5,180,3,Male,97,4,1,Sales Executive,4,Divorced,8192,21195,1,Y,Yes,10,3,2,79,3,10,3,3,4,7,-4,5
37,No,Travel_Frequently,877,Research & Development,6,4,Medical,2,279,-1,Male,41,6,3,Research Scientist,2,Divorced,3816,5969,-3,Y,Yes,18,-1,0,78,3,3,1,2,2,-1,-1,-5
33,No,Travel_Rarely,128,Sales,-1,6,Marketing,0,1281,-1,Female (Modified),82,-2,-1,Sales Executive,2,Single,4539,6034,0,Y,Yes,16,1,4,75,2,4,3,-2,3,3,1,5
22,Yes,Travel_Rarely,1452,Sales,0,1,Technical Degree,-3,555,-2,Female,59,5,3,Sales Representative,2,Single,3199,21969,4,Y,Yes,15,4,4,77,4,4,2,0,7,6,-2,2
43,No,Travel_Rarely,1342,Sales,11,2,Medical,1,1550,-1,Male (Modified),45,-2,-3,Sales Executive,4,Married,5476,19348,-4,Y,No,14,5,3,83,-3,13,5,2,8,5,9,4
34,No,Non-Travel,980,Research & Development,6,6,Medical,4,1949,5,Male,49,-1,5,Research Scientist (Modified),4,Divorced,3064,3997,-2,Y,Yes,14,5,-1,79,-3,8,3,7,0,4,5,1
27,No (Modified),Travel_Rarely (Modified),266,Research & Development,5,1,Medical (Modified),-1,1301,4,Female,37,1,1,Research Scientist,-3,Single,2095,18825,-1,Y,No,22,-2,4,83,-1,1,-1,0,5,4,1,-2
58,No,Travel_Rarely,1327,Research & Development,-2,1,Medical,2,12,4,Female,84,4,3,Laboratory Technician,1,Married,2672,9959,2,Y (Modified),Yes (Modified),22,6,-2,84,1,12,5,5,-2,-4,3,1
